period,roc_year,year,month,area,sex,age,population,age_scope
109年 1月,109,2020,1.0,宜蘭縣,男,78,1255,single age
109年 1月,109,2020,1.0,宜蘭縣,女,78,1537,single age
109年 1月,109,2020,1.0,新竹縣,性別總計,78,2820,single age
109年 1月,109,2020,1.0,新竹縣,男,78,1328,single age
109年 1月,109,2020,1.0,新竹縣,女,78,1492,single age
109年 1月,109,2020,1.0,苗栗縣,性別總計,78,3300,single age
109年 1月,109,2020,1.0,苗栗縣,男,78,1582,single age
109年 1月,109,2020,1.0,苗栗縣,女,78,1718,single age
109年 1月,109,2020,1.0,彰化縣,性別總計,78,7225,single age
109年 1月,109,2020,1.0,彰化縣,男,78,3335,single age
109年 1月,109,2020,1.0,彰化縣,女,78,3890,single age
109年 1月,109,2020,1.0,南投縣,性別總計,78,3257,single age
109年 1月,109,2020,1.0,南投縣,男,78,1481,single age
109年 1月,109,2020,1.0,南投縣,女,78,1776,single age
109年 1月,109,2020,1.0,雲林縣,性別總計,78,4931,single age
109年 1月,109,2020,1.0,雲林縣,男,78,2228,single age
109年 1月,109,2020,1.0,雲林縣,女,78,2703,single age
109年 1月,109,2020,1.0,嘉義縣,性別總計,78,3826,single age
109年 1月,109,2020,1.0,嘉義縣,男,78,1702,single age
109年 1月,109,2020,1.0,嘉義縣,女,78,2124,single age
109年 1月,109,2020,1.0,屏東縣,性別總計,78,5196,single age
109年 1月,109,2020,1.0,屏東縣,男,78,2392,single age
109年 1月,109,2020,1.0,屏東縣,女,78,2804,single age
109年 1月,109,2020,1.0,臺東縣,性別總計,78,1266,single age
109年 1月,109,2020,1.0,臺東縣,男,78,542,single age
109年 1月,109,2020,1.0,臺東縣,女,78,724,single age
109年 1月,109,2020,1.0,花蓮縣,性別總計,78,1836,single age
109年 1月,109,2020,1.0,花蓮縣,男,78,804,single age
109年 1月,109,2020,1.0,花蓮縣,女,78,1032,single age
109年 1月,109,2020,1.0,澎湖縣,性別總計,78,540,single age
109年 1月,109,2020,1.0,澎湖縣,男,78,264,single age
109年 1月,109,2020,1.0,澎湖縣,女,78,276,single age
109年 1月,109,2020,1.0,基隆市,性別總計,78,1987,single age
109年 1月,109,2020,1.0,基隆市,男,78,847,single age
109年 1月,109,2020,1.0,基隆市,女,78,1140,single age
109年 1月,109,2020,1.0,新竹市,性別總計,78,1810,single age
109年 1月,109,2020,1.0,新竹市,男,78,760,single age
109年 1月,109,2020,1.0,新竹市,女,78,1050,single age
109年 1月,109,2020,1.0,嘉義市,性別總計,78,1411,single age
109年 1月,109,2020,1.0,嘉義市,男,78,611,single age
109年 1月,109,2020,1.0,嘉義市,女,78,800,single age
109年 1月,109,2020,1.0,金門縣,性別總計,78,571,single age
109年 1月,109,2020,1.0,金門縣,男,78,273,single age
109年 1月,109,2020,1.0,金門縣,女,78,298,single age
109年 1月,109,2020,1.0,連江縣,性別總計,78,31,single age
109年 1月,109,2020,1.0,連江縣,男,78,20,single age
109年 1月,109,2020,1.0,連江縣,女,78,11,single age
109年 2月,109,2020,2.0,區域別總計,性別總計,78,117537,single age
109年 2月,109,2020,2.0,區域別總計,男,78,51947,single age
109年 2月,109,2020,2.0,區域別總計,女,78,65590,single age
109年 2月,109,2020,2.0,新北市,性別總計,78,16859,single age
109年 2月,109,2020,2.0,新北市,男,78,7399,single age
109年 2月,109,2020,2.0,新北市,女,78,9460,single age
109年 2月,109,2020,2.0,臺北市,性別總計,78,14995,single age
109年 2月,109,2020,2.0,臺北市,男,78,6320,single age
109年 2月,109,2020,2.0,臺北市,女,78,8675,single age
109年 2月,109,2020,2.0,桃園市,性別總計,78,8073,single age
109年 2月,109,2020,2.0,桃園市,男,78,3514,single age
109年 2月,109,2020,2.0,桃園市,女,78,4559,single age
109年 2月,109,2020,2.0,臺中市,性別總計,78,11341,single age
109年 2月,109,2020,2.0,臺中市,男,78,4932,single age
109年 2月,109,2020,2.0,臺中市,女,78,6409,single age
109年 2月,109,2020,2.0,臺南市,性別總計,78,9909,single age
109年 2月,109,2020,2.0,臺南市,男,78,4358,single age
109年 2月,109,2020,2.0,臺南市,女,78,5551,single age
109年 2月,109,2020,2.0,高雄市,性別總計,78,14162,single age
109年 2月,109,2020,2.0,高雄市,男,78,6337,single age
109年 2月,109,2020,2.0,高雄市,女,78,7825,single age
109年 2月,109,2020,2.0,宜蘭縣,性別總計,78,2758,single age
109年 2月,109,2020,2.0,宜蘭縣,男,78,1228,single age
109年 2月,109,2020,2.0,宜蘭縣,女,78,1530,single age
109年 2月,109,2020,2.0,新竹縣,性別總計,78,2807,single age
109年 2月,109,2020,2.0,新竹縣,男,78,1318,single age
109年 2月,109,2020,2.0,新竹縣,女,78,1489,single age
109年 2月,109,2020,2.0,苗栗縣,性別總計,78,3247,single age
109年 2月,109,2020,2.0,苗栗縣,男,78,1556,single age
109年 2月,109,2020,2.0,苗栗縣,女,78,1691,single age
109年 2月,109,2020,2.0,彰化縣,性別總計,78,7092,single age
109年 2月,109,2020,2.0,彰化縣,男,78,3253,single age
109年 2月,109,2020,2.0,彰化縣,女,78,3839,single age
109年 2月,109,2020,2.0,南投縣,性別總計,78,3216,single age
109年 2月,109,2020,2.0,南投縣,男,78,1468,single age
109年 2月,109,2020,2.0,南投縣,女,78,1748,single age
109年 2月,109,2020,2.0,雲林縣,性別總計,78,4786,single age
109年 2月,109,2020,2.0,雲林縣,男,78,2156,single age
109年 2月,109,2020,2.0,雲林縣,女,78,2630,single age
109年 2月,109,2020,2.0,嘉義縣,性別總計,78,3731,single age
109年 2月,109,2020,2.0,嘉義縣,男,78,1661,single age
109年 2月,109,2020,2.0,嘉義縣,女,78,2070,single age
109年 2月,109,2020,2.0,屏東縣,性別總計,78,5151,single age
109年 2月,109,2020,2.0,屏東縣,男,78,2367,single age
109年 2月,109,2020,2.0,屏東縣,女,78,2784,single age
109年 2月,109,2020,2.0,臺東縣,性別總計,78,1273,single age
109年 2月,109,2020,2.0,臺東縣,男,78,542,single age
109年 2月,109,2020,2.0,臺東縣,女,78,731,single age
109年 2月,109,2020,2.0,花蓮縣,性別總計,78,1859,single age
109年 2月,109,2020,2.0,花蓮縣,男,78,797,single age
109年 2月,109,2020,2.0,花蓮縣,女,78,1062,single age
109年 2月,109,2020,2.0,澎湖縣,性別總計,78,535,single age
109年 2月,109,2020,2.0,澎湖縣,男,78,263,single age
109年 2月,109,2020,2.0,澎湖縣,女,78,272,single age
109年 2月,109,2020,2.0,基隆市,性別總計,78,1920,single age
109年 2月,109,2020,2.0,基隆市,男,78,831,single age
109年 2月,109,2020,2.0,基隆市,女,78,1089,single age
109年 2月,109,2020,2.0,新竹市,性別總計,78,1813,single age
109年 2月,109,2020,2.0,新竹市,男,78,758,single age
109年 2月,109,2020,2.0,新竹市,女,78,1055,single age
109年 2月,109,2020,2.0,嘉義市,性別總計,78,1395,single age
109年 2月,109,2020,2.0,嘉義市,男,78,596,single age
109年 2月,109,2020,2.0,嘉義市,女,78,799,single age
109年 2月,109,2020,2.0,金門縣,性別總計,78,580,single age
109年 2月,109,2020,2.0,金門縣,男,78,273,single age
109年 2月,109,2020,2.0,金門縣,女,78,307,single age
109年 2月,109,2020,2.0,連江縣,性別總計,78,35,single age
109年 2月,109,2020,2.0,連江縣,男,78,20,single age
109年 2月,109,2020,2.0,連江縣,女,78,15,single age
109年 3月,109,2020,3.0,區域別總計,性別總計,78,117022,single age
109年 3月,109,2020,3.0,區域別總計,男,78,51660,single age
109年 3月,109,2020,3.0,區域別總計,女,78,65362,single age
109年 3月,109,2020,3.0,新北市,性別總計,78,16893,single age
109年 3月,109,2020,3.0,新北市,男,78,7395,single age
109年 3月,109,2020,3.0,新北市,女,78,9498,single age
109年 3月,109,2020,3.0,臺北市,性別總計,78,14930,single age
109年 3月,109,2020,3.0,臺北市,男,78,6313,single age
109年 3月,109,2020,3.0,臺北市,女,78,8617,single age
109年 3月,109,2020,3.0,桃園市,性別總計,78,8073,single age
109年 3月,109,2020,3.0,桃園市,男,78,3519,single age
109年 3月,109,2020,3.0,桃園市,女,78,4554,single age
109年 3月,109,2020,3.0,臺中市,性別總計,78,11323,single age
109年 3月,109,2020,3.0,臺中市,男,78,4907,single age
109年 3月,109,2020,3.0,臺中市,女,78,6416,single age
109年 3月,109,2020,3.0,臺南市,性別總計,78,9794,single age
109年 3月,109,2020,3.0,臺南市,男,78,4321,single age
109年 3月,109,2020,3.0,臺南市,女,78,5473,single age
109年 3月,109,2020,3.0,高雄市,性別總計,78,14007,single age
109年 3月,109,2020,3.0,高雄市,男,78,6300,single age
109年 3月,109,2020,3.0,高雄市,女,78,7707,single age
109年 3月,109,2020,3.0,宜蘭縣,性別總計,78,2754,single age
109年 3月,109,2020,3.0,宜蘭縣,男,78,1202,single age
109年 3月,109,2020,3.0,宜蘭縣,女,78,1552,single age
109年 3月,109,2020,3.0,新竹縣,性別總計,78,2762,single age
109年 3月,109,2020,3.0,新竹縣,男,78,1288,single age
109年 3月,109,2020,3.0,新竹縣,女,78,1474,single age
109年 3月,109,2020,3.0,苗栗縣,性別總計,78,3237,single age
109年 3月,109,2020,3.0,苗栗縣,男,78,1536,single age
109年 3月,109,2020,3.0,苗栗縣,女,78,1701,single age
109年 3月,109,2020,3.0,彰化縣,性別總計,78,7084,single age
109年 3月,109,2020,3.0,彰化縣,男,78,3255,single age
109年 3月,109,2020,3.0,彰化縣,女,78,3829,single age
109年 3月,109,2020,3.0,南投縣,性別總計,78,3184,single age
109年 3月,109,2020,3.0,南投縣,男,78,1446,single age
109年 3月,109,2020,3.0,南投縣,女,78,1738,single age
109年 3月,109,2020,3.0,雲林縣,性別總計,78,4753,single age
109年 3月,109,2020,3.0,雲林縣,男,78,2143,single age
109年 3月,109,2020,3.0,雲林縣,女,78,2610,single age
109年 3月,109,2020,3.0,嘉義縣,性別總計,78,3645,single age
109年 3月,109,2020,3.0,嘉義縣,男,78,1630,single age
109年 3月,109,2020,3.0,嘉義縣,女,78,2015,single age
109年 3月,109,2020,3.0,屏東縣,性別總計,78,5099,single age
109年 3月,109,2020,3.0,屏東縣,男,78,2333,single age
109年 3月,109,2020,3.0,屏東縣,女,78,2766,single age
109年 3月,109,2020,3.0,臺東縣,性別總計,78,1298,single age
109年 3月,109,2020,3.0,臺東縣,男,78,547,single age
109年 3月,109,2020,3.0,臺東縣,女,78,751,single age
109年 3月,109,2020,3.0,花蓮縣,性別總計,78,1893,single age
109年 3月,109,2020,3.0,花蓮縣,男,78,804,single age
109年 3月,109,2020,3.0,花蓮縣,女,78,1089,single age
109年 3月,109,2020,3.0,澎湖縣,性別總計,78,539,single age
109年 3月,109,2020,3.0,澎湖縣,男,78,252,single age
109年 3月,109,2020,3.0,澎湖縣,女,78,287,single age
109年 3月,109,2020,3.0,基隆市,性別總計,78,1935,single age
109年 3月,109,2020,3.0,基隆市,男,78,841,single age
109年 3月,109,2020,3.0,基隆市,女,78,1094,single age
109年 3月,109,2020,3.0,新竹市,性別總計,78,1806,single age
109年 3月,109,2020,3.0,新竹市,男,78,756,single age
109年 3月,109,2020,3.0,新竹市,女,78,1050,single age
109年 3月,109,2020,3.0,嘉義市,性別總計,78,1395,single age
109年 3月,109,2020,3.0,嘉義市,男,78,582,single age
109年 3月,109,2020,3.0,嘉義市,女,78,813,single age
109年 3月,109,2020,3.0,金門縣,性別總計,78,580,single age
109年 3月,109,2020,3.0,金門縣,男,78,268,single age
109年 3月,109,2020,3.0,金門縣,女,78,312,single age
109年 3月,109,2020,3.0,連江縣,性別總計,78,38,single age
109年 3月,109,2020,3.0,連江縣,男,78,22,single age
109年 3月,109,2020,3.0,連江縣,女,78,16,single age
109年 4月,109,2020,4.0,區域別總計,性別總計,78,116207,single age
109年 4月,109,2020,4.0,區域別總計,男,78,51307,single age
109年 4月,109,2020,4.0,區域別總計,女,78,64900,single age
109年 4月,109,2020,4.0,新北市,性別總計,78,16905,single age
109年 4月,109,2020,4.0,新北市,男,78,7369,single age
109年 4月,109,2020,4.0,新北市,女,78,9536,single age
109年 4月,109,2020,4.0,臺北市,性別總計,78,14903,single age
109年 4月,109,2020,4.0,臺北市,男,78,6301,single age
109年 4月,109,2020,4.0,臺北市,女,78,8602,single age
109年 4月,109,2020,4.0,桃園市,性別總計,78,7978,single age
109年 4月,109,2020,4.0,桃園市,男,78,3488,single age
109年 4月,109,2020,4.0,桃園市,女,78,4490,single age
109年 4月,109,2020,4.0,臺中市,性別總計,78,11269,single age
109年 4月,109,2020,4.0,臺中市,男,78,4897,single age
109年 4月,109,2020,4.0,臺中市,女,78,6372,single age
109年 4月,109,2020,4.0,臺南市,性別總計,78,9632,single age
109年 4月,109,2020,4.0,臺南市,男,78,4223,single age
109年 4月,109,2020,4.0,臺南市,女,78,5409,single age
109年 4月,109,2020,4.0,高雄市,性別總計,78,13901,single age
109年 4月,109,2020,4.0,高雄市,男,78,6266,single age
109年 4月,109,2020,4.0,高雄市,女,78,7635,single age
109年 4月,109,2020,4.0,宜蘭縣,性別總計,78,2780,single age
109年 4月,109,2020,4.0,宜蘭縣,男,78,1209,single age
109年 4月,109,2020,4.0,宜蘭縣,女,78,1571,single age
109年 4月,109,2020,4.0,新竹縣,性別總計,78,2692,single age
109年 4月,109,2020,4.0,新竹縣,男,78,1235,single age
109年 4月,109,2020,4.0,新竹縣,女,78,1457,single age
109年 4月,109,2020,4.0,苗栗縣,性別總計,78,3223,single age
109年 4月,109,2020,4.0,苗栗縣,男,78,1512,single age
109年 4月,109,2020,4.0,苗栗縣,女,78,1711,single age
109年 4月,109,2020,4.0,彰化縣,性別總計,78,7034,single age
109年 4月,109,2020,4.0,彰化縣,男,78,3234,single age
109年 4月,109,2020,4.0,彰化縣,女,78,3800,single age
109年 4月,109,2020,4.0,南投縣,性別總計,78,3150,single age
109年 4月,109,2020,4.0,南投縣,男,78,1458,single age
109年 4月,109,2020,4.0,南投縣,女,78,1692,single age
109年 4月,109,2020,4.0,雲林縣,性別總計,78,4653,single age
109年 4月,109,2020,4.0,雲林縣,男,78,2096,single age
109年 4月,109,2020,4.0,雲林縣,女,78,2557,single age
109年 4月,109,2020,4.0,嘉義縣,性別總計,78,3619,single age
109年 4月,109,2020,4.0,嘉義縣,男,78,1637,single age
109年 4月,109,2020,4.0,嘉義縣,女,78,1982,single age
109年 4月,109,2020,4.0,屏東縣,性別總計,78,5032,single age
109年 4月,109,2020,4.0,屏東縣,男,78,2312,single age
109年 4月,109,2020,4.0,屏東縣,女,78,2720,single age
109年 4月,109,2020,4.0,臺東縣,性別總計,78,1272,single age
109年 4月,109,2020,4.0,臺東縣,男,78,544,single age
109年 4月,109,2020,4.0,臺東縣,女,78,728,single age
109年 4月,109,2020,4.0,花蓮縣,性別總計,78,1895,single age
109年 4月,109,2020,4.0,花蓮縣,男,78,814,single age
109年 4月,109,2020,4.0,花蓮縣,女,78,1081,single age
109年 4月,109,2020,4.0,澎湖縣,性別總計,78,544,single age
109年 4月,109,2020,4.0,澎湖縣,男,78,247,single age
109年 4月,109,2020,4.0,澎湖縣,女,78,297,single age
109年 4月,109,2020,4.0,基隆市,性別總計,78,1929,single age
109年 4月,109,2020,4.0,基隆市,男,78,838,single age
109年 4月,109,2020,4.0,基隆市,女,78,1091,single age
109年 4月,109,2020,4.0,新竹市,性別總計,78,1786,single age
109年 4月,109,2020,4.0,新竹市,男,78,749,single age
109年 4月,109,2020,4.0,新竹市,女,78,1037,single age
109年 4月,109,2020,4.0,嘉義市,性別總計,78,1394,single age
109年 4月,109,2020,4.0,嘉義市,男,78,583,single age
109年 4月,109,2020,4.0,嘉義市,女,78,811,single age
109年 4月,109,2020,4.0,金門縣,性別總計,78,576,single age
109年 4月,109,2020,4.0,金門縣,男,78,273,single age
109年 4月,109,2020,4.0,金門縣,女,78,303,single age
109年 4月,109,2020,4.0,連江縣,性別總計,78,40,single age
109年 4月,109,2020,4.0,連江縣,男,78,22,single age
109年 4月,109,2020,4.0,連江縣,女,78,18,single age
109年 5月,109,2020,5.0,區域別總計,性別總計,78,116073,single age
109年 5月,109,2020,5.0,區域別總計,男,78,51108,single age
109年 5月,109,2020,5.0,區域別總計,女,78,64965,single age
109年 5月,109,2020,5.0,新北市,性別總計,78,16974,single age
109年 5月,109,2020,5.0,新北市,男,78,7329,single age
109年 5月,109,2020,5.0,新北市,女,78,9645,single age
109年 5月,109,2020,5.0,臺北市,性別總計,78,14961,single age
109年 5月,109,2020,5.0,臺北市,男,78,6311,single age
109年 5月,109,2020,5.0,臺北市,女,78,8650,single age
109年 5月,109,2020,5.0,桃園市,性別總計,78,8018,single age
109年 5月,109,2020,5.0,桃園市,男,78,3488,single age
109年 5月,109,2020,5.0,桃園市,女,78,4530,single age
109年 5月,109,2020,5.0,臺中市,性別總計,78,11303,single age
109年 5月,109,2020,5.0,臺中市,男,78,4934,single age
109年 5月,109,2020,5.0,臺中市,女,78,6369,single age
109年 5月,109,2020,5.0,臺南市,性別總計,78,9548,single age
109年 5月,109,2020,5.0,臺南市,男,78,4209,single age
109年 5月,109,2020,5.0,臺南市,女,78,5339,single age
109年 5月,109,2020,5.0,高雄市,性別總計,78,13818,single age
109年 5月,109,2020,5.0,高雄市,男,78,6201,single age
109年 5月,109,2020,5.0,高雄市,女,78,7617,single age
109年 5月,109,2020,5.0,宜蘭縣,性別總計,78,2751,single age
109年 5月,109,2020,5.0,宜蘭縣,男,78,1189,single age
109年 5月,109,2020,5.0,宜蘭縣,女,78,1562,single age
109年 5月,109,2020,5.0,新竹縣,性別總計,78,2690,single age
109年 5月,109,2020,5.0,新竹縣,男,78,1232,single age
109年 5月,109,2020,5.0,新竹縣,女,78,1458,single age
109年 5月,109,2020,5.0,苗栗縣,性別總計,78,3229,single age
109年 5月,109,2020,5.0,苗栗縣,男,78,1502,single age
109年 5月,109,2020,5.0,苗栗縣,女,78,1727,single age
109年 5月,109,2020,5.0,彰化縣,性別總計,78,7007,single age
109年 5月,109,2020,5.0,彰化縣,男,78,3207,single age
109年 5月,109,2020,5.0,彰化縣,女,78,3800,single age
109年 5月,109,2020,5.0,南投縣,性別總計,78,3136,single age
